subjectID,r,r2,p
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub6,0.6106864621156851,0.3729379550113721,0.0009214010527264398
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub7,0.5573644068925221,0.3106550820706529,0.0030959447537326377
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
sub8,0.7592761658198124,0.5765002959820352,6.880022816275115e-06
